"v1","v2","v3","v4","v5","v7_1","v7_2","v7_3","v7_4","v7_5","v7_6","v7_7","v7_8","v8","v9_1","v9_2","v10_1","v10_2","v10_3","v10_4","v10_5","v10_6","v10_7","v10_8","v10_9","v10_10","v10_11","v10_12","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22_1","v22_2","v22_3","v22_4","v22_5","v22_6","v23","v24","v25","v28","v29","v31","v32","v33","v35","v36","v37","v38","v9_3"
3,1,2,1,1,1,0,0,0,0,0,1,1,NA,3,0,1,1,1,1,0,1,0,0,1,0,0,0,4,5,4,3,0,3,0,0,3,0,0,0,1,1,1,1,0,3,0,2,1,1,6,0,5,5,0,2,3,180
2,1,1,1,1,0,1,1,1,1,0,1,1,NA,3,0,1,1,1,1,0,0,1,0,0,1,0,0,3,4,4,5,0,0,3,0,0,2,0,0,1,0,0,0,0,3,1,3,1,1,4,0,10,10,1,1,8,180
5,1,2,1,1,0,1,1,0,1,0,1,1,50,4,0,1,1,1,1,1,1,0,0,0,0,0,0,4,5,5,5,3,2,0,0,0,0,0,0,1,1,1,1,0,2,1,3,1,1,6,0,15,15,0,2,3,240
4,1,1,1,1,0,1,1,0,0,1,0,1,300,4,0,1,1,1,1,0,0,0,1,0,1,0,0,5,5,4,4,0,0,0,1,0,1,0,0,1,1,0,1,0,3,0,3,1,1,6,0,15,15,1,1,2,240
3,1,1,1,1,1,0,1,0,0,0,0,0,499,4,0,1,1,1,1,0,1,0,0,0,1,0,0,3,5,5,5,0,2,0,0,0,2,0,1,1,1,1,1,0,3,1,4,1,1,6,0,2,2,1,1,3,240
3,1,1,1,1,1,0,1,0,1,0,1,1,500,4,0,1,1,1,1,0,1,0,0,0,1,0,0,3,5,5,5,0,3,0,0,0,3,0,0,1,1,1,0,0,3,1,3,1,1,6,0,2,2,1,1,4,240
2,1,1,1,1,1,0,0,0,0,0,0,0,1100,4,30,0,1,1,1,0,0,1,0,1,1,0,0,0,4,5,5,0,0,2,0,2,2,0,0,1,1,1,1,0,3,1,3,0,1,4,0,16,16,1,1,2,270
2,1,2,1,1,0,1,0,0,1,0,1,0,485,5,0,1,1,1,1,0,0,1,0,1,0,0,0,4,5,5,5,0,0,3,0,2,0,0,0,0,1,1,0,0,4,1,1,1,1,6,0,9,9,0,1,3,300
3,1,1,1,1,1,0,0,0,0,0,1,0,500,5,0,1,1,1,1,0,0,0,0,1,1,0,0,3,5,4,4,0,0,0,0,3,2,0,0,1,1,1,1,0,3,1,3,1,1,6,0,8,8,1,2,3,300
3,1,1,1,1,1,0,0,0,0,0,1,0,600,5,0,1,1,1,1,1,0,0,0,1,0,0,0,5,5,4,5,2,0,0,0,3,0,0,1,1,1,1,1,0,3,1,1,1,1,7,0,1,1,1,2,3,300
3,1,1,1,1,1,0,1,0,0,0,0,0,699,5,0,1,1,1,1,1,1,0,0,0,0,0,0,3,5,4,4,2,3,0,0,0,0,0,0,1,1,1,1,0,3,1,2,1,1,6,0,16,16,1,2,3,300
3,1,1,1,1,1,0,1,1,0,0,0,1,1400,5,0,1,1,1,1,1,0,0,0,1,0,0,0,3,5,5,5,3,0,0,0,3,0,0,0,1,1,1,1,0,3,0,3,1,1,4,0,16,16,1,1,2,300
3,1,1,1,1,1,0,1,1,1,0,1,0,699,5,30,1,1,1,1,0,1,0,0,0,1,0,0,4,5,5,5,0,3,0,0,0,3,0,0,1,0,1,1,0,3,1,3,1,1,6,0,9,9,1,1,2,330
5,4,2,1,1,1,0,1,0,1,1,1,0,779,6,0,1,1,1,1,1,0,0,0,0,1,0,0,5,5,5,5,2,0,0,0,0,1,0,1,1,0,1,0,0,3,0,3,0,1,4,0,16,18,1,1,4,360
4,2,2,1,1,1,0,0,0,0,0,0,1,1010,6,0,1,1,1,1,1,0,1,0,0,0,0,0,5,5,5,5,3,0,1,0,0,0,0,1,1,1,0,1,0,2,1,4,0,0,4,0,9,9,0,1,3,360
6,1,1,1,1,1,0,0,0,0,0,0,0,2600,6,0,1,1,1,1,0,1,0,0,0,1,0,0,5,5,5,5,0,3,0,0,0,2,0,0,1,0,1,1,0,2,1,2,1,0,4,0,3,2,1,1,3,360
4,3,1,1,1,1,0,1,0,1,0,0,0,704,6,30,1,1,1,1,1,0,0,0,0,1,0,0,5,5,3,5,2,0,0,0,0,1,0,1,1,1,1,1,0,2,1,3,1,1,4,0,16,16,1,1,3,390
5,1,1,1,1,1,0,0,0,0,0,0,0,599,8,0,0,1,1,1,1,1,0,0,0,1,0,0,0,5,5,5,3,2,0,0,0,2,0,0,0,0,0,1,0,3,0,3,1,1,4,0,6,6,0,1,2,480
3,1,2,1,1,1,0,0,0,0,0,0,0,750,8,0,1,1,1,1,1,0,0,0,1,0,0,0,2,5,5,5,3,0,0,0,1,0,0,0,0,1,0,1,0,3,0,3,0,1,6,0,1,1,1,2,2,480
5,1,1,1,1,0,1,1,0,0,0,0,1,1400,10,0,1,1,1,1,1,0,1,0,0,0,0,0,4,5,5,5,1,0,3,0,0,0,0,1,1,0,1,1,0,3,0,2,1,1,5,0,16,16,1,1,3,600
2,1,1,1,1,1,0,1,0,0,0,0,0,499,12,0,1,1,1,1,1,0,0,0,0,1,0,0,5,5,5,5,2,0,0,0,0,2,0,0,1,1,1,1,0,1,0,4,1,1,4,0,8,8,1,1,3,720
3,1,2,1,1,1,0,1,0,0,0,1,1,NA,12,0,1,1,0,1,1,0,1,0,0,1,0,0,4,5,0,4,2,0,2,0,0,2,0,0,1,0,1,1,0,4,0,2,1,1,6,0,5,5,0,2,3,720
2,1,1,1,1,1,0,1,0,0,0,0,0,799,18,0,1,1,1,1,0,0,1,1,0,0,0,0,5,5,5,3,0,0,1,NA,0,0,0,0,0,0,0,0,0,3,0,3,0,1,6,0,4,4,1,1,3,1080
6,2,1,1,1,1,0,0,0,0,0,0,0,730,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,2,5,5,5,0,0,NA,0,3,0,0,0,1,0,0,0,0,3,0,2,1,0,NA,0,2,2,1,1,2,NA
5,1,1,1,1,0,1,1,0,1,0,0,0,299,NA,NA,1,1,1,1,0,0,0,0,1,1,0,0,5,5,4,3,0,0,0,0,3,NA,0,0,1,0,0,1,0,NA,1,3,1,1,4,0,2,2,1,2,3,NA
7,1,1,1,1,1,0,1,1,1,0,0,0,400,NA,NA,1,1,1,1,1,0,0,1,0,0,0,0,NA,5,4,4,2,0,0,1,0,0,0,0,1,1,1,0,0,3,0,3,1,1,6,0,2,2,1,1,2,NA
8,1,1,1,1,1,0,1,1,0,0,0,0,499,NA,NA,1,1,1,0,0,1,0,1,1,0,0,0,5,5,5,0,0,2,0,2,1,0,0,0,1,0,1,1,0,3,0,3,1,1,4,0,5,5,1,1,1,NA
6,1,1,1,1,1,0,1,0,0,0,0,0,789,0,10,1,1,1,1,0,0,0,1,1,1,0,0,5,5,5,5,0,0,0,3,1,2,0,0,1,0,0,0,0,3,0,4,1,1,4,0,5,5,1,2,3,10
7,1,1,1,1,0,0,0,1,1,0,1,0,0,0,30,1,1,1,1,0,1,0,1,0,1,0,0,5,5,5,5,0,2,0,2,0,2,0,0,0,0,1,0,0,3,0,3,1,1,4,0,2,2,1,1,4,30
6,2,1,1,1,1,0,0,0,1,0,1,1,499,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,5,5,5,3,0,0,2,3,2,0,0,0,0,0,1,0,1,0,4,1,1,7,0,9,9,1,1,3,60
7,1,1,1,1,1,0,1,1,1,0,1,0,500,1,0,1,1,1,1,1,0,0,1,1,0,0,0,3,5,5,4,2,0,0,2,3,0,0,0,1,0,1,1,0,3,0,3,1,1,7,0,2,2,1,1,3,60
4,1,1,1,1,1,0,1,0,0,0,1,0,700,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,5,5,5,3,3,0,1,3,0,0,1,1,1,1,1,0,2,0,3,1,1,6,0,17,17,1,1,2,60
5,1,1,1,1,1,0,1,0,1,0,0,0,800,1,0,1,1,1,1,1,0,1,1,0,0,0,0,4,5,5,5,2,0,2,1,0,0,0,0,1,0,0,1,0,2,0,3,1,1,4,0,10,10,1,2,3,60
6,1,2,1,1,1,0,1,0,0,0,0,0,1000,1,0,1,1,1,1,1,1,0,0,0,1,0,0,3,5,5,5,2,2,0,0,0,2,0,0,0,0,0,1,0,2,0,2,1,1,4,0,2,2,1,1,3,60
5,1,1,1,1,1,0,1,0,0,0,1,0,1100,1,0,1,1,1,1,0,1,0,0,1,1,0,0,5,5,5,3,0,3,0,0,2,3,0,0,1,0,1,1,0,3,0,2,1,1,6,0,15,15,1,1,3,60
3,1,1,1,1,1,0,1,0,0,0,0,0,NA,1,0,1,1,1,1,1,0,0,0,0,1,1,0,4,4,4,4,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,3,1,4,1,1,6,0,9,9,0,1,3,60
4,2,1,1,1,1,0,0,0,0,0,0,0,699,1,30,1,1,1,1,1,0,0,0,1,1,0,0,5,5,2,5,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,2,1,1,3,0,6,6,1,2,2,90
7,1,1,1,1,0,1,1,1,1,0,0,1,299,1,30,1,1,1,1,1,0,0,0,1,1,0,0,2,5,5,5,1,0,0,0,1,1,0,0,1,1,0,1,0,3,0,2,1,1,4,0,17,17,1,2,1,90
4,1,2,1,1,1,0,1,0,0,0,0,0,1399,1,30,1,1,1,1,1,0,0,0,1,1,0,0,5,5,5,5,2,0,0,0,2,1,0,0,1,0,0,1,0,4,1,4,1,1,6,0,15,15,0,1,3,90
6,1,1,1,1,1,0,1,0,1,0,0,0,NA,1,30,0,1,1,1,1,0,0,1,1,1,0,0,0,5,5,5,1,0,0,1,2,3,0,0,0,0,0,1,0,3,0,3,1,1,7,0,2,15,1,1,3,90
5,2,1,1,1,1,0,1,0,1,0,0,1,500,2,0,0,1,1,1,1,0,0,1,1,1,0,0,0,5,5,5,3,0,0,1,3,2,0,1,1,1,1,1,0,3,0,3,1,1,5,0,12,12,1,1,3,120
5,2,2,1,1,1,0,0,0,0,0,0,0,549,2,0,1,1,1,0,1,1,0,1,1,0,0,0,5,5,5,0,3,3,0,3,2,0,0,0,1,0,1,1,0,4,1,3,1,1,7,0,9,9,0,1,3,120
6,1,1,1,1,0,1,1,1,1,0,0,1,399,2,0,1,1,1,1,0,0,0,1,1,1,0,0,2,5,5,5,0,0,0,1,2,2,0,0,1,0,1,0,0,3,0,3,1,1,6,0,14,14,1,2,3,120
6,1,1,1,1,0,1,1,1,0,0,0,1,500,2,0,1,1,1,0,1,0,0,1,1,1,0,0,4,5,4,0,2,0,0,1,3,1,0,0,0,0,0,1,0,4,0,3,1,1,4,0,15,15,1,2,3,120
5,1,1,1,1,1,0,1,0,0,0,0,0,500,2,0,1,1,1,1,1,0,1,0,1,0,0,0,3,5,4,5,1,0,3,0,1,0,0,0,0,0,0,1,0,3,0,2,1,0,4,0,16,16,1,2,2,120
4,1,1,1,1,0,1,1,0,0,0,1,1,530,2,0,0,1,1,1,1,0,1,1,1,0,0,0,0,5,4,5,3,0,1,1,1,0,0,0,1,0,0,1,0,3,0,3,0,1,4,0,12,12,1,1,3,120
6,1,1,1,1,1,0,0,0,0,0,0,0,999,2,0,1,1,1,1,1,0,0,1,1,0,0,0,3,5,5,5,2,0,0,2,2,0,0,0,1,0,0,1,0,1,0,3,0,1,4,0,16,16,1,1,2,120
4,1,1,1,1,1,0,1,0,1,0,0,0,1000,2,0,1,1,1,1,1,1,0,0,1,0,0,0,4,5,5,5,2,3,0,0,3,0,0,1,1,1,1,1,0,3,1,3,1,1,5,0,2,2,1,1,2,120
8,1,1,1,1,1,0,0,0,0,0,0,0,1200,2,0,1,1,1,1,0,0,0,1,1,1,0,0,4,5,5,3,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0,2,1,1,6,0,2,2,1,1,2,120
3,1,1,1,1,0,1,1,1,1,0,1,1,NA,2,0,1,1,1,1,1,0,0,0,1,1,0,0,4,5,5,4,2,0,0,0,3,2,0,1,1,1,1,1,0,3,1,2,1,1,6,0,2,2,1,2,3,120
3,1,2,1,1,1,0,0,0,0,0,1,1,1500,2,30,1,1,1,1,1,0,0,1,1,0,0,0,4,5,5,5,2,0,0,1,1,0,0,0,1,1,1,1,0,3,0,3,0,1,4,0,2,2,1,1,2,150
3,1,2,1,1,0,1,1,0,0,0,1,1,300,3,0,1,1,1,1,0,1,1,0,1,0,0,0,3,5,5,5,0,3,3,0,1,0,0,0,0,0,1,1,0,3,0,3,1,1,6,0,15,15,1,2,3,180
4,1,1,1,1,1,0,0,0,0,0,0,1,499,3,0,1,1,1,1,0,0,0,1,1,0,1,0,3,5,5,5,0,0,0,3,3,0,3,0,0,1,0,1,0,2,0,3,0,0,4,0,5,5,1,1,2,180
5,1,1,1,1,1,0,0,1,0,0,1,0,588,3,0,1,1,1,1,1,0,0,0,1,1,0,0,5,5,5,5,2,0,0,0,1,2,0,0,0,0,0,1,0,4,0,3,1,1,4,0,9,9,1,2,1,180
5,1,1,1,1,0,1,1,1,0,0,1,0,699,3,0,1,1,1,1,0,1,0,0,1,1,0,0,5,5,5,5,0,2,0,0,3,1,0,0,1,0,1,0,0,3,0,3,1,1,4,0,2,2,1,1,2,180
3,1,1,1,1,0,1,1,1,1,0,1,1,700,3,0,1,1,1,0,1,1,0,0,1,1,0,0,4,5,5,0,2,2,0,0,2,3,0,1,1,1,0,1,0,3,0,3,1,1,6,0,16,16,1,2,3,180
3,1,2,1,1,1,0,0,0,0,0,0,0,499,3,30,1,1,1,1,1,1,0,0,0,1,0,0,4,5,4,3,2,2,0,0,0,1,0,0,1,0,1,0,0,4,1,3,1,1,6,0,2,12,0,2,3,210
2,1,1,1,1,1,0,1,0,0,0,0,0,600,3,30,1,1,1,1,1,0,0,0,1,1,0,0,3,5,5,5,2,0,0,0,3,2,0,0,1,0,0,1,0,3,0,3,1,1,4,0,1,1,1,1,3,210
4,3,1,1,1,1,0,0,0,0,0,0,0,3300,4,0,0,1,1,1,1,0,0,1,1,1,0,0,0,5,5,5,3,0,0,1,1,2,0,0,1,0,0,0,0,3,1,2,0,1,4,0,2,2,1,2,8,240
3,1,1,1,1,1,0,1,1,0,0,0,0,299,4,0,1,1,1,1,1,0,1,0,0,1,0,0,5,5,5,5,2,0,1,0,0,1,0,0,1,1,1,0,0,2,1,3,1,1,6,0,2,2,1,2,1,240
3,1,1,1,1,0,1,1,1,1,0,1,1,460,4,0,1,1,1,1,0,0,1,0,1,1,0,0,3,5,5,5,0,0,3,0,3,2,0,0,1,0,1,0,0,3,0,3,1,1,6,0,9,9,1,1,3,240
5,1,1,1,1,1,0,1,0,0,0,1,0,499,4,0,1,1,1,1,1,0,0,1,0,1,0,0,1,4,4,4,3,0,0,2,0,2,0,0,1,1,1,0,0,3,0,2,1,1,5,0,1,1,1,2,3,240
8,1,1,1,1,1,0,1,1,1,0,1,1,499,4,0,1,1,1,1,0,0,0,1,1,1,0,0,2,5,4,5,0,0,0,2,1,1,0,0,0,0,1,1,0,2,0,3,1,1,6,0,1,1,1,1,3,240
6,1,1,1,1,1,0,0,0,0,0,0,0,700,4,0,0,1,1,1,1,1,0,1,1,0,0,0,0,5,5,5,NA,3,0,1,1,0,0,1,1,0,1,1,0,3,0,4,1,1,5,0,2,2,1,1,3,240
5,1,1,1,1,1,0,1,1,1,0,1,1,700,4,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,5,5,2,0,0,0,3,3,0,0,1,0,1,0,0,2,0,3,1,1,4,0,10,10,1,1,3,240
3,1,1,1,1,1,0,0,0,0,0,0,0,700,4,0,1,1,1,1,1,1,0,0,0,0,1,0,4,5,4,4,3,2,0,0,0,0,2,0,1,0,1,1,0,2,0,4,1,1,6,0,12,12,1,2,3,240
4,1,1,1,1,1,0,1,0,1,0,0,0,1010,4,0,1,1,1,1,1,0,0,0,1,1,0,0,4,4,4,4,3,0,0,0,3,2,0,0,1,0,0,0,0,3,0,3,1,1,6,0,16,16,1,2,3,240
3,1,2,1,1,0,1,1,0,1,0,1,1,300,5,0,1,1,1,1,1,0,0,0,1,1,0,0,3,4,5,5,2,0,0,0,2,2,0,0,1,1,1,1,0,3,1,3,1,1,6,0,11,11,0,2,3,300
7,1,1,1,1,1,0,0,0,0,0,0,0,350,5,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,5,5,1,0,0,0,3,2,0,0,1,1,0,1,0,3,0,2,1,1,7,0,2,2,1,1,3,300
7,1,2,1,1,0,1,1,0,0,0,0,1,399,5,0,1,1,1,1,1,0,0,1,1,0,0,0,1,5,5,5,1,0,0,1,1,0,0,0,1,0,0,1,0,3,0,3,1,1,4,0,16,16,1,2,1,300
2,1,1,1,1,1,0,1,0,0,0,0,1,500,5,0,1,1,1,1,1,0,1,0,0,1,0,0,5,5,5,5,3,0,3,0,0,1,0,0,1,1,1,1,0,3,1,2,1,1,4,0,12,12,1,1,2,300
4,1,2,1,1,1,0,0,0,0,0,0,0,600,5,0,1,1,1,1,1,0,0,0,1,1,0,0,2,5,4,5,3,0,0,0,3,2,0,0,1,1,1,1,0,1,0,4,0,1,4,0,5,5,0,1,3,300
6,1,1,1,1,1,0,1,1,1,0,1,1,700,5,0,1,1,1,1,1,0,0,1,0,1,0,0,5,5,5,3,2,0,0,2,0,1,0,1,1,1,1,1,0,1,1,3,1,1,6,0,2,2,1,2,3,300
6,2,1,1,1,1,0,0,0,0,0,0,0,500,6,0,1,1,0,1,1,1,0,1,1,0,0,0,4,5,0,5,2,1,0,1,3,0,0,0,1,0,1,1,0,3,1,2,1,1,6,0,1,1,1,2,3,360
6,1,1,1,1,1,0,1,0,0,0,0,0,499,6,0,1,1,1,0,1,1,0,1,1,0,0,0,4,5,5,0,3,3,0,1,2,0,0,0,0,0,0,1,0,3,0,3,1,1,4,0,2,2,1,1,3,360
3,1,1,1,1,1,0,0,0,0,0,0,0,500,6,0,1,1,1,1,0,1,0,0,1,1,0,0,3,5,5,5,0,2,0,0,3,3,0,1,1,1,1,1,0,3,1,3,1,1,6,0,2,2,1,1,2,360
3,1,1,1,1,1,0,1,0,0,0,1,1,599,6,0,0,1,1,1,1,1,0,0,1,1,0,0,0,5,5,5,3,3,0,0,2,3,0,0,1,0,1,0,0,4,0,2,1,1,6,0,8,8,0,1,2,360
4,1,1,1,1,1,0,1,0,1,0,0,0,600,6,0,1,1,1,1,0,1,0,0,1,1,0,0,5,5,5,5,0,2,0,0,1,1,0,1,1,1,1,1,0,2,1,3,1,1,7,0,1,1,1,1,3,360
3,1,2,1,1,1,0,1,1,1,0,0,1,500,7,0,1,1,1,1,0,1,0,1,1,0,0,0,4,5,4,3,0,2,0,1,3,0,0,1,1,1,0,0,0,1,0,2,0,1,6,0,1,2,0,2,3,420
3,1,2,1,1,1,0,1,1,1,0,1,1,700,7,0,1,1,1,1,0,0,0,1,1,1,0,0,4,5,5,5,0,0,0,3,3,3,0,0,0,0,1,0,0,1,1,4,1,1,6,0,1,1,1,1,1,420
2,1,1,1,1,1,0,0,0,0,0,0,0,830,7,0,1,1,1,1,0,0,0,0,1,1,1,0,5,5,5,5,0,0,0,0,3,3,3,0,1,1,0,1,0,3,1,4,1,1,4,0,17,17,1,2,3,420
2,1,2,1,1,1,0,1,0,1,0,1,1,600,8,0,1,1,1,1,0,0,0,0,1,1,1,0,3,5,5,5,0,0,0,0,2,2,2,0,1,0,0,1,0,3,1,3,0,1,6,0,5,5,1,2,3,480
4,1,1,1,1,1,0,1,1,1,0,1,1,499,10,0,0,1,1,1,1,1,0,0,1,1,0,0,0,5,4,5,3,3,0,0,3,3,0,1,1,1,1,1,0,2,1,3,0,1,6,0,1,16,0,1,2,600
5,1,1,1,1,1,0,0,0,0,0,0,0,1300,10,0,1,1,1,1,0,1,0,1,0,1,0,0,5,5,5,5,0,3,0,2,0,3,0,1,1,1,1,1,0,2,0,1,1,1,7,0,5,5,1,1,3,600
2,1,1,1,1,1,0,1,0,0,0,1,0,2000,10,0,1,1,1,1,1,0,0,0,1,1,0,0,4,5,4,4,3,0,0,0,2,1,0,0,1,0,1,0,0,3,1,2,1,1,4,0,9,9,1,2,3,600
4,2,2,1,1,1,0,0,0,0,0,0,0,807,12,0,1,1,1,1,0,1,0,1,0,1,0,0,3,5,5,4,0,2,0,1,0,1,0,0,1,1,1,1,0,1,0,2,1,1,4,0,4,4,0,1,3,720
4,1,2,1,1,1,0,1,0,0,0,0,0,900,12,0,1,1,1,1,1,0,0,1,1,0,0,0,1,5,5,5,2,0,0,2,1,0,0,0,1,0,0,1,0,2,1,3,0,1,4,0,9,9,1,2,3,720
3,1,1,1,1,1,0,1,0,1,0,1,1,600,14,0,1,1,1,1,1,0,0,0,1,1,0,0,1,5,5,5,3,0,0,0,1,1,0,1,1,1,1,0,0,3,1,3,1,1,6,0,16,16,0,1,2,840
5,1,1,1,1,1,0,1,0,0,0,1,0,900,15,30,1,1,1,1,1,0,0,0,1,1,0,0,3,5,5,5,1,0,0,0,3,3,0,0,1,0,0,1,0,3,0,3,1,1,5,0,2,2,1,1,3,930
6,1,1,1,1,1,0,1,0,1,0,1,0,NA,NA,NA,1,1,1,1,0,0,0,1,1,1,0,0,NA,5,5,4,0,0,0,1,NA,1,0,0,1,0,1,0,0,3,0,3,1,1,5,1,2,2,1,1,3,NA
7,1,1,1,1,1,0,1,1,1,0,0,0,2000,0,15,1,1,1,1,0,0,0,1,1,1,1,0,4,5,4,4,0,0,0,2,2,2,2,1,0,0,1,1,0,3,0,2,1,1,4,0,2,1,1,1,3,15
5,2,1,1,1,1,0,0,0,0,0,0,0,797,1,0,1,1,1,1,0,1,0,1,1,1,0,0,5,5,4,4,0,3,0,2,3,2,0,1,1,0,1,0,0,3,0,1,1,1,4,0,2,1,0,1,4,60
3,1,1,1,1,1,0,1,1,1,1,1,0,400,1,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,2,3,0,0,3,2,0,1,1,0,0,1,0,2,0,4,1,1,6,0,2,2,1,1,3,60
4,1,2,1,1,1,0,1,1,1,0,1,1,600,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,4,4,4,3,3,0,0,3,3,0,1,1,1,1,1,0,3,0,2,0,1,6,0,2,2,0,1,3,60
3,1,1,1,1,1,0,0,0,0,0,0,0,1000,1,0,1,1,1,1,1,0,1,0,1,0,1,0,4,5,3,5,2,0,2,0,2,0,2,0,0,0,0,1,0,4,0,4,1,1,6,0,9,9,1,2,3,60
3,1,1,1,1,1,0,0,0,0,0,1,1,1000,1,0,1,1,1,1,1,0,0,1,1,1,0,0,2,5,5,4,3,0,0,1,3,2,0,0,1,0,0,1,0,2,0,3,0,1,6,0,11,11,1,1,3,60
5,1,1,1,1,1,0,1,0,1,0,1,0,1500,1,0,1,1,1,1,1,0,0,1,1,1,0,0,3,5,5,5,2,0,0,1,2,1,0,0,0,0,1,1,0,4,0,3,1,1,4,0,15,15,1,2,3,60
4,3,2,1,1,1,0,1,1,1,0,0,0,1000,1,30,1,1,1,1,1,1,1,0,0,1,0,0,2,5,5,5,NA,NA,NA,0,0,3,0,0,1,1,1,0,0,4,1,NA,0,0,4,0,17,17,1,1,2,90
7,1,2,1,1,1,0,1,0,0,0,0,0,499,1,30,1,1,1,1,0,1,0,1,1,1,0,0,5,5,5,5,0,2,0,NA,1,1,0,0,1,0,0,1,0,1,0,2,1,1,3,0,16,17,0,1,1,90
4,1,1,1,1,1,0,1,0,0,0,1,1,699,1,30,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,3,2,0,0,3,2,0,0,1,1,1,0,0,3,1,2,1,1,7,0,9,9,1,1,3,90
5,2,1,1,1,1,0,0,0,0,0,0,0,650,2,0,1,1,1,1,1,0,1,1,1,0,0,0,4,5,5,4,3,0,2,2,3,0,0,0,1,0,0,1,0,3,1,4,0,1,4,0,5,5,1,1,2,120
4,2,2,1,1,1,0,1,0,1,1,1,1,1066,2,0,1,1,1,1,1,0,0,1,1,1,0,0,5,5,5,5,3,0,0,2,1,1,0,0,1,1,0,1,0,3,0,3,0,1,6,0,5,5,0,2,2,120
4,1,2,1,1,1,0,0,1,1,0,1,1,700,2,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,3,2,0,0,3,3,0,0,1,1,1,0,0,2,1,4,1,1,7,0,5,5,0,2,3,120
6,1,1,1,1,0,1,1,0,0,0,1,1,299,2,0,1,1,1,1,1,0,0,1,1,1,0,0,4,5,5,4,2,0,0,2,2,2,0,0,0,0,1,0,0,3,0,3,1,1,7,0,19,19,1,2,1,120
4,1,1,1,1,0,1,1,1,1,0,1,1,300,2,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,3,2,0,0,2,3,0,0,1,0,1,1,0,2,0,3,1,1,5,0,2,2,1,2,3,120
3,1,2,1,1,1,0,1,0,1,0,0,1,499,2,0,1,1,1,1,1,0,0,1,1,1,0,0,2,5,5,5,1,0,0,1,2,1,0,0,0,0,0,0,0,3,0,2,1,1,6,0,15,15,0,2,3,120
6,1,1,1,1,1,0,0,0,0,1,1,1,499,2,0,1,1,1,1,1,0,1,1,0,1,0,0,5,5,5,3,1,0,2,1,0,1,0,0,1,0,0,1,0,3,0,2,0,0,6,0,16,16,1,2,2,120
6,1,1,1,1,1,0,1,0,1,0,1,0,500,2,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,5,5,3,2,0,0,3,2,0,1,1,0,1,0,0,3,0,2,1,1,5,0,1,2,1,1,3,120
6,1,1,1,1,0,1,1,0,0,0,0,1,600,2,0,1,1,1,1,0,1,0,1,1,1,0,0,4,5,5,4,0,3,0,1,1,3,0,0,0,0,1,1,0,3,0,2,1,1,7,0,5,5,1,2,3,120
2,1,1,1,1,1,0,1,0,1,0,1,0,650,2,0,1,1,1,1,1,1,0,0,1,1,0,0,5,5,5,5,2,3,0,0,3,3,0,0,1,0,0,1,0,3,0,4,1,1,6,0,2,2,1,1,3,120
4,1,1,1,1,1,0,1,1,1,1,0,1,970,2,30,1,1,1,1,0,1,0,1,1,0,1,0,3,5,5,4,0,3,0,1,1,0,2,0,0,0,0,1,0,3,0,4,1,1,4,0,15,15,1,1,3,150
4,2,2,1,1,0,1,1,0,0,0,1,0,450,3,0,1,1,1,1,1,1,0,1,0,1,0,0,4,4,5,4,2,3,0,1,0,3,0,0,1,0,1,1,0,3,0,3,1,1,7,0,16,16,1,2,3,180
3,1,2,1,1,0,1,1,0,1,0,1,1,300,3,0,1,1,1,1,1,1,0,0,1,1,0,0,4,5,5,5,2,3,0,0,3,2,0,1,1,1,1,1,0,3,1,4,1,1,7,0,1,1,0,2,3,180
5,1,1,1,1,0,1,1,0,0,0,1,0,450,3,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,4,4,2,3,0,0,2,1,0,0,1,0,1,0,0,3,0,3,1,1,5,0,9,9,1,2,1,180
4,1,2,1,1,0,1,0,0,1,0,1,1,500,3,0,1,1,1,1,1,0,1,1,0,1,0,0,3,5,5,4,3,0,2,1,0,3,0,1,1,0,0,1,0,3,1,1,1,1,6,0,10,10,1,2,3,180
5,1,1,1,1,1,0,1,0,0,0,1,1,550,3,0,1,1,1,1,0,1,0,1,1,1,0,0,5,5,5,5,0,3,0,1,1,3,0,0,1,1,1,1,0,3,1,3,1,1,4,0,1,1,1,1,2,180
4,1,1,1,1,1,0,1,0,0,0,0,0,600,3,0,1,1,1,1,1,1,0,0,1,1,0,0,3,5,4,4,1,1,0,0,3,2,0,0,1,1,1,1,0,3,1,2,1,1,6,0,2,2,1,2,3,180
3,1,1,1,1,0,1,1,1,1,0,1,0,600,3,0,1,1,1,1,1,0,0,1,1,1,0,0,4,5,5,5,2,0,0,1,2,2,0,0,1,1,1,0,0,2,0,3,1,1,7,0,8,8,1,2,3,180
